text,class
" this is a gorgeous and delicate looking watch. i can read it without my glasses and so far it works. i've had trouble with timex in the past so i hope this holds up well. it is very pretty and can go with casual or a nice dress in the evening ",positive
" classic style and leather too! the perfect little black watch at the perfect price ",positive
" i always wear timex and never have a problem ",positive
" this watch looks so sleek it wears well with day/evening wear. in addition it makes a great travel watch. i love the feel of the nice soft leather band ",positive
" i chose this watch because of the stunning and currently very fashionable 'rolex green' colour - and because the price was right. so how does it stack up? nice bright yellow display box to keep it safe during shipping and storage watch was well protected as well with clear plastic wrap over all surfaces. the quality and finish are excellent and the watch is easy to set for day and date. it has a clear back so you can see the motion spring mechanism at work - pretty cool. clasp and strap are well finished and work well - rotating bezel lines up perfectly at 12 o'clock - nice sweeping hand movement. great look and great value ",positive
" i love this watch and i love the price. it looks good both casual and dressy. it goes with just about anything. the people at invicta are really right in that you should try to match your watch with your belt and such. the material is high quality. i have large wrists so it's tricky to get on and off initially because the leather is quite stiff. but it's been loosening and so it's much easier now ",positive
" i have had this watch for a few months and so far it has served me well. it is very solidly built and has survived a few falls already. it is accurate enough to get me to work on time. i do have to wind it about once every week or two mainly because i don't move my arm enough i think. note that this watch is fairly big (on me anyway) and the strap is quite stiff when new. it has started to loosen up now that i have had it for a while. i like the look and i think it is dressy enough to wear with a suit but still casual enough that it doesn't look out of place with jeans either. a reasonable price for a decent watch ",positive
" i very much like these earrings. my only reason for not giving them a 5-star rating is that the topaz is quite small. you really have to look closely to see it. but they are excellent quality sterling silver and still beautiful. i recommend them just be aware that the stones are tiny ",positive
" my boyfriend got me this watch for valentine's day and it is gorgeous! the face is very small as other reviewers have indicated so if the recipient likes smaller face watches (as i do) this is a great gift. it looks more like a bracelet than a watch; good for small wrists. elegant-looking & classy. i love it! ",positive
" this is a tiny compact watch with elegant design. it is fit for the women attending the formal parties. plus it works great. this price deserves its value ",positive
" this is a very nice watch. it is smaller than it looks in the picture but i actually like it better that way--it is delicate and lady-like. the pink face is subdued and the steel band is polished. it makes a nice dressy or everyday watch. i have seen similar seikos in the stores for much more money. ",positive
" my reaction is quite similar to the other reviewer. i received my watch a few weeks ago (only took three days) and was impressed by its classy look---all my other casios have been basic black clunkers. i like that the toggle switches protrude so it's easy to activate them---those old recessed ones drove me crazy trying to get a nail or golf tee in there. it has all the features i wanted but i had the same reaction about the alarm. it's less assertive than the other casios i've had and i don't think i can trust it to wake me up early or if i'm tired. i've already decided to buy an inexpensive alarm to put by my bed. because the screen showing the digital data is small it's not always easy to read what's on it especially if the watch hand is partially obscuring the screen which somehow seems to happen a lot. the back light only goes on one second at a time and isn't very strong so there's a good chance that you won't be able to read the digital screen that quickly. fyi the 10 year battery claim is based on using one second of backlight each day so you better look quick and look sharp----but not often. so.......great looks but personality could be better. that's life ",positive
" bought these as a christmas gift and think think they are adorable! great for a second or third hole to add a splash of color. possibly perfect for a young daughter's first hole. the stones have a very nice sparkle. wasn't sure if 3mm would be too small but i think these will do just fine. this set came individually boxed but in a clear plastic holder so that you can easily give as a set or break them up for individual wrapping. for $49 i'm very satisfied ",positive
" i am very pleased with the locket. it is a nice size but not too big-definitely large enough to be engraved. the chain is pretty and appears to be strong. it arrives in a lovely black velvet pouch and box. my daughter was delighted with it ",positive
" someone near and dear to me loved it...and the price was right! valentine's day is coming...it makes a great gift ",positive
" i bought this necklace after reading reviews about different types breaking easily. this one is very good so far and my wife loves it. for the price i paid it is a great product ",positive
" this necklace is beautiful. the chain is not skimpy and the heart locket itself is really pretty. a great alternative to an expensive locket at a fine jeweler. a true steal at a sale price of under $30.00 ",positive
" i thought this was a very pretty lil keepsake. i think simple is very nice and it's simple in design and what not. plus it's not too expensive and as a thoughtful gift it will win lots of points ",positive
" i bought this locket and got it engraved with my sons name on it(caden) it looked great. you could fit 5 or 6 letters on it. it was a good locket ",positive
" i believe the heart shaped locket is a one-of-a-kind thing. it is appropriately sized to allow for sufficient size pictures while not being too large. the silver is clean and smooth looking just like the pictures. due to the size of the locket a dainty smaller chain is sturdy but does not detract from the locket. therefore while i was concerned about the chain size and negative reviews i took a risk and am happy with this purchase. the pictures were easy to insert and there is a plastic film to put over the pictures for finger prints and some protection. good gift. sincerely the guy who usually blows it on the valentine's day gift. ",positive
" a really beautiful watch with very very nice casing. adjustable strap which fix easily on my 4 and 8 year old children. they love it ",positive
" the facets make the chain quite sparkly. i found it perfect for all my pendants not flimsy but not too heavy and not twisty like some other type chains. ",positive
" this is a nice chain with a durable lobster claw clasp. the diameter is somewhat small but i will probably order another chain with a larger diameter ",positive
" i am thoroughly satisfied with my purchase - the earrings were more beautiful than i expected - i will definitely purchase jewelry from amazon in the future!! ",positive
" these came in great condition and with a nice box to store them in! they are very pretty but if you don't like heavy earrings these won't be for you ",positive
" the product arrived quickly and without a hitch. i really liked the earrings when i saw them. they were better than expected. i'm very pleased. thank you. ",positive
" i had seen the gold/orange face version of this casio watch for years but didn't know it came in black (and white) until i found it on amazon. i really like the classic good looks of this watch... nice rugged case smooth-clicking rotating bezel sturdy band etc. for &lt;$60 this watch truly delivers awesome quality and value. the digital features are great too. i've received a few compliments from co-workers on this watch already. overall an awesome watch for the money and i couldn't be happier with it ",positive
" i've owned this model for about seven years and i think i'll buy another to keep on standby in case i break the original (i'm not gentle with my watches while working/playing). tough pretty easy to set good features and classic diver style at a great price. what's not to like? wouldn't mind having a light on the lcd otherwise it is proven a great investment. battery lasts ~2 years with the alarm going off every day and watch band life is about the same (cracks develop after a while). no corrosion (duh stainless steel) and good resistance to scratches on the crystal so far. ",positive
" a great item i received the watch box storage chest very quickly and was very happy overall with the purchase. it was as described in perfect condtion and a great buy too ",positive
" this is a beautiful watch storage box. great value. my husband is a watch collector. plenty of room for the large invicta and croton watches. nice design and color. a must have for anyone with a extensive watch collection. ",positive
" my husband has become an avid watch collector so i gave him this box for christmas. the design of the box is as attractive as its contents. my husband says that it is easy to use too. from the looks of things i will have to get another box for his ever increasing collection ",positive
" beautiful box to hold most of my watches. have two other watch boxes that hold 11 watches ea and some rings. this box holds those watches in less space! having no place for the rings is not a minus in my opinion. nice being able to see 10 of my most worn watches at a glance! another 10 in the drawer below. if you have several watches that you want to put in a nice looking good quality box you will not go wrong buying this item ",positive
" this is a real nice-looking box. i'm expecting great leaps in organization for all my wrist wear. tech swiss also receives an a+ for getting this out to me so swiftly ",positive
" this is an outstanding purchase at a great price and quick service and delivery thanks amazo ",positive
" i love all of the bracelets that i've purchased from this vendor. they are cute and inexpensive... also i've recieved so many compliments on this bracelet. i'm very pleased with this jewelry vendor ",positive
" i have bought several of their braceletsbut this one has a special quality to itit looks so expensiveand is so prettymatches everythingwhat can i sayi guesss the lord was good to mefinding this at a price i can affordthe first time i wore iti got a complimenteveryone wants to know where i got iti love this bracelet ",positive
" i bought this watch a couple months ago and it is superb. it is a big watch but i am a big man and it looks quite hansom on my wristbut if your not a big guy i woudnt recommend this model. now onto the timekeeping.when i received the watch it ran a bit fast (30 sec. daily) so instead of waiting the 6 weeks to sent it to seiko for repair i took it to the local seiko dealership/jeweler and had them regulate it for $30 well worth the money and now it runs great. this watch is an absolute tank i wear it every day it gets banged around quite a bit and there has yet to be even the slightest scratch in the hardlex crystal. ",positive
" i love this watch i thought by looking at the pictures and reading other comments that it was going to be big and bulky. i was immediately surprised at how light it was. it is easy to read and keeps good time. it is also a very handsome watch. the rotating bezel is a quick and easy way to time anything (lasting less than a hour). highly recommended! ",positive
" i received the product early and was just what i expected. nice packaging and great product. i would buy again... thanks amazon ",positive
" oddly the skx175 i received is actually a skx009k! what a steal at $129! the watch is a 5-star based on price alone. but the jubilee bracelet gets a 1-star!! it's cheap feeling and loose. the center links are fold-over not solid. at this price though it's not surprising that something got cheaped out like that. overall i give it a 4-star rating. missing tag!!! false advertising (perhaps to the benefit as the 009k is perceived a little better) that it's really a skx009k rather than a skx175 (has singapore labeling on lower edge of dialface whereas the skx009k does not have any country markings). great buy for sure!! cheers ",positive
" this watch is a classic. i have no issues with it losing minutes. i am very tough on watches i never take them off and this watch has been a real tank. i was needlessly worried that the red and blue dial would chip or be scratched off. i am amazed that it has not b/c i have accidentally scraped smashed it into doors walls etc...same for the dial tough as diamonds. it is a big watch so it may not be for everyone but if you like the styling it is a steal. and the seals will never weaken b/c it will never be opened to change a battery. i am very impressed ",positive
" i love the look of my seiko. it's the best for the money. i will buy more seikos in the future. it's a great product ",positive
" i had my order within 48 hours! product was great as well !!!! ",positive
" i will purchase again from pugster. the only negative is it took a while to get here once i ordered but the quality is great ",positive
" this necklace came exactly as pictured with a nice big blue box to store it in. i feel it was a great value for the money. i would recommend purchasing if you like topaz jewelry ",positive
" these are very well crafted little earrings. i love how they look and the price just can't be beat! these have made me want to buy many more things from silver insanity! the only problem i did experience with these earrings is that the post is rather long and it pokes the side of my head when i sleep. otherwise i couldn't love them more! ",positive
" as a tarantula keeper (i have 5 at home) i always try to look for unique items such as these. caution- they are really tiny! i've already lost one of them. (guess it scurried away) it's nice to see that they actually look like tarantulas and not true spiders ",positive
" pros: the blue topaz stone is beautiful with great quality and great cut. the white gold is a perfect choice to combine with the blue of the stone and the diamonds. cons: the chain is kind small and thin. the diamonds are tiny with less than good quality. overall: i am a pleased customer. i bought it as a gift for the topaz stone not for the diamonds or the chain. by the way she looks stunning with this necklace ",positive
" i was kind of worried when i read some of the other reviews for this but i'm so glad i ordered it! it is sooooo much more beautiful in person than in the picture. it's wonderfully sparkly and just the right size. it did take a bit long to ship but it was worth the wait ",positive
" this is such a gorgeous bracelet! i'm glad i ordered it for myself. ",positive
" very pleased with this bracelet. the crystals are gorgeous. it is a wow bracelet ",positive
" when i received this bracelet i was absolutely knocked off my feet!! it is larger than it looks in the picture and is absolutely stunning. ",positive
" needed a gift for my mother in law who has everything; including great taste. she collecgts the swarovski figures but didnt have any of their jewelry. i came upon this accidentaly and took a chance on ordering it. it arrived promptly; in time for christmas; and it is very stunning. not gaudy at all; just classic style beauty. could probably be worn to her office each day (upscale casual) or if she is dressed up. the price absolutely could not be beaten for what you are getting. i liked it so much i wanted to get one for myself; and i am not a huge jewelry fan ",positive
" service was great ring is beautiful and of good quality it was set promptly ",positive
" this product has helprd me to easily open the back of my watch and replace the battery. i am sure it will satisfy me when i want to change the battery on my more expensive watch that has the back that screws on. but also since i have n scale model trains the tweezers and small tools have been most helpful. i.e pliers hammer etc ",positive
" this is a good collection of tools that you should have if you want to do minor watch repairs at home. i had 5-6 watches lying around and i could not use them coz they ran out of battery. was able to open all of them with tools in this kit. it doesnt have any user guide but if you have used tools then you will be able to figure out where to use what and how. the quality of products is pretty good too .. at least nothing broke during fixing 5-6 watches yet. i am very happy with the purchase. the hammer was missing from the kit and when i called the customer service they immediately sent me the hammer ",positive
" this is an excellent tool set for beginners. the quality of the tools is not professional grade but more than adequate for the hobbyists. for the price you pay this is an excellent deal. a little more money than some of the other kits being sold on amazon.com but well worth it as you get a complete set ",positive
" i love the workmanship in this piece. nicely done and silver insanity has awesome customer service ",positive
" i bought this necklace because it was very on sale and i was surprised by how much i loved it when it arrived. the beads are actually somewhat darker than they appear in the picture which looks nicer and is easier to match to an outfit. it's a bold necklace but it can dress down quite a bit with the right blouse ",positive
" i was browsing through amazon when i came upon nvie jewelry and i absolutely love it! i bought this necklace for my mom for her birthday but had a hard time not keeping it for myself. the necklace was really nice well constructed and it was shipped quickly. it looked just like the picture but i have a feeling that each piece of jewelry is truly one-of-a-kind.i would recommend nvie designs to anyone for buying really lovely affordably priced jewelry. ",positive
" i have had many compliments on this watch. i have the satisifcation that it cost much less than a jewelery store. ps... it's also my dive watch ",positive
" what a great buy! beautiful and high quality watch for a great price. it is probably an older version of the seiko coutura watch but it really does not matter. ",positive
" this watch is very rich looking. the price was phenomenal! i saw this for sale at other retailers for $300.00 plus! i have received numerous compliments ",positive
" the watch is very pretty sturdy enough for everyday wear and elegant enough for dressy occasions. excellent price and fast delivery. i like the dual tone watch band because i wear both white and yellow gold. the gold isn't as brassy as what shows in the picture. excellent value ",positive
" i purchased this as a gift for mu niece and she thought it was so pretty. she liked to weight and she says it is staying nice ",positive
" very nice piece just beware of the size it's much bigger than it appears in this picture. it does hang nice on the silver cord however the clasp is backwards and with the cord it does not flex to the correct position. ",positive
" i bought this gift for my sister-in-law and it was beautiful. it is high quality and looks great. ",positive
" i just received this today. somehow i completely missed that the pendant is on a silver-wrapped wire and not a chain. had i noticed that i probably would not have ordered this piece - and i would have missed out. it is very nice. it has a nice weight to it - not too heavy but substantial. the wire lays on my neckline just right and the pendant looks beautiful. i'm very pleased with it. ",positive
" this is a beautiful piece. very substantial and unusual! the only thing that would have made it better is if it had been made with a bigger bail so it could accommodate larger chains than the neckwire it comes on. regardless it was well worth the price ",positive
" i was impressed with the quality of this pendant including the packaging! i've received several complements on the quality and unique design. for me it signifies john 15:5 i am the vine and you are the branches... i am very pleased with this fine piece of jewelry. thank you ",positive
" this is an excelent machine. pricsie timing and wondeful design. i will recommend it to any lover of good watche ",positive
" this invicta is a great watch if you are looking for a giant size timepiece with a touch of elegance. it is well designed and the fit and finish is good. the citizen automatic movement is a workhorse and very reliable. when you open the box this watch will impress you and everytime you wear it it will be noticed. it is not for the timid. comments and more information can be obtained through the www.invictawatchforum.com. see what others think and general watch information ",positive
" my sister loved her necklace. she was very pleased with it and so am i ",positive
" it's a beautiful pendant...the stone is genuine and very beautiful. i love it ",positive
" it's pretty but functional. my daughter wears it constantly and can roughhouse around in it and it's safe ",positive
" am very pleased with my purchase speedy shipping will use agai ",positive
" great ring for the price. it is very pretty on the finger and comfortable not too heavy ",positive
" i love this ring! nice and simple goes with my skin tone great. i use my hands a lot at work and this thing hasn't scuffed yet! great buy great price. will definitly buy from them again! ",positive
" never off time never wind never re set the true lazy person's watch ",positive
" exceptional value for the money! the watch is beautiful and the recipient was particularly impressed that it had the correct time and date upon his opening the present. no more watches that say the 31st on the 1st of the month ",positive
" watch is a very sturdy and water resistant time piece however the resin band is very uncomfortable at times ",positive
" i have had this watch for two months now. i have been working hard for these couple of months banged the watch around. it is still scratch free. working outside on the car and the battery fully charged. and has stayed that way since. of course i was not working under the hood that day. this watch is very bulky and although you should not work under the hood with a watch on it would be really bad. the watch comes a full .75 above the wrist. the atomic part works great. i live in delaware and my home seems to be in a void of most radio wave yet i get an update while i am sleeping with the watch on. simply a tough bulky watch that should not have any trouble getting the atomic time and charging the battery. the lcd is to small to use any of the other features except maybe the alarm but dont get this watch for any other features ",positive
" the charm itself was slightly smaller then expected but for the price it was fine. shipping time was good ",positive
" i received these earrings as a gift and i don't know what they are made of but i get an awful lot of compliments on them. they seem to change color in response to what i am wearing. i would definitely order other silver insanity items ",positive
" the earrings were a gift and were most warmly received! they were a real hit! ",positive
" i have two pairs of earrings from this company and they look amazing. i can't tell if they're plastic or glass but they really do look as beautiful as in the picture and i always get compliments when i wear them. sometimes people ask me what stone they are they can't even tell it's synthetic!! no bubbles or anything like the bad review here says ",positive
" these are dainty and somewhat small but lovely to wear to work. diamonds are a nice clear quality. ",positive
" these are so danty and comfortable to wear. was an excellent price as well. thanks for the offer ",positive
" arrived timely a bit smaller than i had envisioned but beautiful and comfortable to wear ",positive
" these earrings are perfect to wear every day: * they are comfortable to sleep in - no need to take them off in the evening * they are small and classy - will look great with any outfit they are exactly what i was looking for and i'm really happy with them. to help you see the size of these earrings and how they look on someone's ear i've uploaded an image of this earring in my ear - see it in customer images ",positive
" this is my second casio watch of this type. the watch is maintenance free adjusts itself every night and takes care of daylight savings time. ",positive
" i am pleased with the watch. it is flashy and keeps good time. however i am still trying to figure out why it stops from time to time. i think i inadvertantly push a button that stops it. it is a small annoyance but has happened 4-5 times in the last month ",positive
" i've been through generations of digital watches with plastic bands. my wife thinks they look nerdy but i like the alarm and other gadgets. i'm tired of wearing these things out though and wanted something that looked nicer. this is a very nice looking sturdy watch which was what i wanted. it also has the window with the digital time date alarm etc. my only complaint is that that window is tiny and not easy to see. also the light for night viewing is wimpy. the watch works fine and is very nice looking but i wish the window were a bit larger. one year later the digital window keeps setting it self back to jan 1 and 12:00 noon. poor quality. look elsewher ",positive
" this is the second of these watches that i have owned. i'm tough on watches and i had the crystal replaced on my first one but it leaked and moister got inside - still runs fine just tough to see. the flat crystal on this watch could be just a hair more recessed and then there would be little chance of chipping it on the edge. this watch has an lcd that supports an alarm its own time separate from the dial stop watch and date. this combo is getting more difficult to find but is ideal for traveling and keeping the dial on home time and the lcd on local time (so alarm goes off relative to local time). to find this in a seiko or similar watch you will spend north of $100 and more like $200. getting this watch for $70 with free shipping was a no brainer. i paid $110+tax or so for the first one five or six years ago in a department store ",positive
" i totally love this necklace. it goes with many things i own and really enhances a low neckline. i get compliments each time i wear it ",positive
" it's a good value for anyone with no time and a small budget! five stars for value ",positive
" i purchased this as a gift for my secret santa and she wore it a week strait ",positive
" i bought this watch on amazon for my husband who is an avid runner and he loves it !! he sometimes has difficulty with the heart rate while running because of sweat (so he says) but otherwise no complaints (and he can be a tough critic) ",positive
" my husband loves the big face on the watch that's tilted for easy viewing while running. he never takes it off - even in the shower. the heart-rate monitor reads clearly and easily ",positive
" but no calories count. i love this watch despite that it's well designed the chest strap also links to the machines in the gym (most that say polar ready).. so that was a great surprise the chest strap has a battery that is user-serviceable as well as the watch so you don't have to send it to the manufacturer (like the polar hr). overall i think is a good buy but the is missing the calories count that would be my only upgrade. ",positive
" i purchased this for my wife on christmas. she loves it. looks wonderful though it is smaller than it appears in the picture ",positive
" i bought this for my boyfriend as his valentine's day gift. he loved it! it 's a great price for this watch as well. ",positive
" are you tired of replacing watch batteries? do you bump into things with your watch? if so buy this one. it's a beautiful practical watch that's available at a very good price. it winds itself mechanically as you move your wrist about. no batteries. it's shock- and water-resistant. bang it around swim with it wash dishes with it shower with it. no problem. it's gold-plated stainless steel with a gold-plated stainless steel band. it's beautiful. it's big so if you have small wrists buy the ladies version if not buy the men's version. ",positive
" this dainty heart looks absolutely beautiful on. it picks up the colors of your clothing. it is an amazing price for such a beautiful pendant ",positive
" for the price - this is a great buy! colors are good - has a nice weight to it! would buy more from this merchant ",positive
" the review below by owen wilson is pretty funny. he never took it out of the box and it stopped running so he returned it. lol! it's an automatic watch dude! you have to wear it to wind it or it stops. anyways i've had mine for about 4 months now and barely ever take it off. it keeps excellent time gaining only a second or two a day. i really like having this wonderful piece of classic technology on my wrist i like the size and substantial weight of it and it's very comfortable to wear. i took a star off the rating because the original strap developed an unpleasant odor after a couple of weeks which no amount of scrubbing would remove. i replaced it with an after-market italian rubber strap. 3 months later the new strap still smells pleasantly of vanilla which i guess is a common additive in real rubber straps. who knew? the original strap looked a bit beefier and more diver-like but the new strap has a deployment clasp which is handy. occasionally i wish i had bought the skx007 instead as i like the look of the round markers but it hasn't bothered me much that these are square and i prefer the second hand on this watch. i really like the way sat is blue and sun is red - reminds me it's the weekend. this is my first modern automatic and overall i'm very happy with my purchase. ",positive
" i purchased three of these hearts bracelets for my three daughters for christmas. they are very pretty and they loved them. the quality is good for price. ",positive
" great item don't go looking for huge diamonds but it looked good over all. and my girlfriend loved it so i guess that's the most important thing ",positive
" lovely little apple charm. just what i wanted. picture a little deceptive though. i thought the charm would be larger than it actually was. otherwise - great item. i'm happy ",positive
" the 30 reviews before mine gave pretty complete description about the watch. i'll just say it fits very well on my relatively small wrist. if you like the watch but think it won't fit well because you have small wrist. don't worry it fits just fine. enjoy. after wearing this watch for few weeks i realized i am just like many others wearing the calibre 2100 exclusively now. ",positive
" great looking watch and i shopped around for the best price for about three weeks before i ordered from amazon. shipped lightning quick also ",positive
" overall the product is great. i have had the watch for nearly three months now and have had no problems with it. the quartz movement is very accurate the chronograph works very well and i use the alarm every day. the only drawback is that you have to reset the date on months that are less than 31 days. otherwise this watch is fantastic and with the eco-drive you never have to worry about repacing the battery. and the titanium version is so lightweight that you hardly notice that you are wearing a watch ",positive
" i got this watch some couple of months ago and absolutely loved it. it looksfeels and functions really good and got lots of positive comments from my peeps. now for the reason i cant get give it a 5-star (i really wish i could); it does not have perpetual calender. i was looking for a watch with all of the 2100 qualities and also with perpetual calender. i hate the fact that i have to manually adjust my watch and painfull enuf i have to leave with this flaw. if you dont mind a watch without a perpetual calender then you would love this watch and literally bite the finger off of anyone that puts their finger on it but i want a watch with perpetual calender and this doesnt not fully cut it for me. ",positive
" very high quality watch i recommend these to all luxury-fans works without any problems my old citizen chronograph are working for over than 12 years by now daily used ",positive
" i have banged my watch against all kinds of hard surfaces and am pleased to say that this thing is built tough. everytime i've accidentally hit it against a counter top or wall i worry that i might've scratched it but everytime (knock on wood) it's come out clean. another good thing about this watch is that it's light. for a big watch it doesn't weigh me down like a stainless steel model. i've gotten many compliments on it. i love it ",positive
" this watch is beautiful. i cannot say enough good things about this watchs design. its 45mm face is bigger than most watches but doesnt look gawdy it keeps perfect time and is very light weight. i bought the calibre 8700 before this one and i love both of them but i would give this one a slight edge. my two small complaints are that this watch doesnt have the perpetual calender which is a very nice feature that the calibre 8700 does have and also that this watch uses mineral crystal for the face and not saphire. i am sure the crystal used is scratch resistant but it is no where near as resistant as saphire crystal would be ",positive
" this item is exactly as advertised. well designed well made and heavy. my only complaint (and the reason for the 4 stars) is that the chain is way to short. i knew this when i ordered it so i had other arrangements made but a 26 or 28 chain would be much better in my opinion than a 20. great value for the money however ",positive
" this was a gift and was lovely and beautiful. not too big not to small. delivery time was great. strongly advice to buy this ",positive
" i am very pleased with my purchase .the item came to me in 3 days via dhl in a new condition well packed and safe .recomended for reasonable prices . ",positive
" i absolutely love these earrings. very well made beautiful design and a lot of silver ",positive
" this is with out a question one of timex's best watch. i dont know what the the band problem these other watch owners are talking about! band has normal life span and is very easy to change! has plenty of room to get to the pins if you need to change the band. good job timex and amazon!!!!!! thank you!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ",positive
" bought 14 fossil watches for christmas gifts all arrived in fine shape from watch zone. of the group this was one of the nicest. perhaps a little heavier than one would expect. recommended ",positive
" this was my first fossil watch i usually buy burberry or d&g but i was so hard for me to tell time on the watches so my friend told me to buy a fossil so i did and i love it is so stylish and cute. i love the way it changes color from different angles ",positive
" this is a really fun and fashionable watch. it has a bangle style band and can be worn slightly loose or snug. i like the pink dial that changes color. depending on the angle and lighting the dial looks pink yellow or purple. i also like how fossil made the band adjustable. remove or add as many links as necessary. there is no need to have the watch adjusted at the jewelry counter ",positive
" this watch is automatic has a sapphire crystal and is invicta what more can u ask? and all this for just $200. the piece is heavy u can taste the quality by holding it the movement can be seen in the front and back one of the better looking movs. iv ever seen. i own 7 automatic watches 3 of them are invictas but this have the coolest movement inside it holds the charge up to 3 days and mine only losses 3 minutes in a week. buy this watch is very very reliable. ",positive
" light intricate and very cute! they came very quickly and the price was very fair! i have a second piercing in my left ear and i like to wear one there so along with my other jewelry i always have a fairy whispering in my ear : ",positive
" this chain was exactly what i was looking for! it is so cheap but really good quality! i am really happy with this product ",positive
" a nice moderately priced chain that is very pretty. it is fine delicate chain and the serpentine pattern has a spiral look to it. the are reflective areas that shimmer every 1/4 inch or so. i am using with a large cubic zirconia pendant and it is quite stunning. the chain feels strong and less likely to tangle. great purchase for the price ",positive
" i was looking for a cheap but nice chain. this is perfect. arrived in two days. beautiful chain nice strong and polished. great buy for five dollars or a little more ",positive
" very delicate very pretty chain. it doesn't kink up when i wear it and it's the perfect length. i have worn this every day since i received it ",positive
" beautiful detailed and accurate time piece. i have a few watches and this is one i place ahead of all the others i have. large face and can be read at a glance ",positive
" as a field engineer i have to work with tools inside machinery. more often than not i keep my watch and i have had several scratched watches in the past. so i was somewhat skeptical to wear a nice watch like this but the price seemed right to give it a try. after 9 months of using it daily this watch has still not a single scratch. the quality is very good and it really looks better than on the picture ",positive
" the watch is actually better than it appeared from the photo. one of the few times when i can actually state that something is an even better value than it appeared ",positive
" due to my employment i travel extencively this time piece has in the short time i have owned it forefilled all the requirements i require of a functional time piece at a very competetive price. i would recommend pulsar as a manufacture to any body reqiring quality and style. at this moment in time i have 4 pulsar time pieces that i use on a regular basis 3 are working /daily use sports watches and i have a dress watch for when i am entertaining / partying. none of these watches have ever let me down i have them regularly serviced and new seals every time the batteries are changed regular diving and swimming trips have never caused any problems. my one slight critisium would be the digital read out on this model is a little pale and could do with slightly altering the contrast however it remains an excellent time piece - highly recommende ",positive
" i am studying pilot for now i order this watch and i think it is useful to me as the flight computer with me all the time and i don't just use it when i am in flight but also in the normal life because it look too luxury watch and i like it too much. ",positive
" i've had the watch for a week now and i'm very happy with it. both digital and analog time are exact to the second after a week (checked against apple network time server). the watch looks good and i can't say i've had a problem with the digital display - if it was brighter i think it would tend to be distracting. the slide rule looks good but i doubt more than 1% of buyers will actually use it. one small negative point i have noticed is that although the hands are luminous the hour markers aren't which makes things a little tricky in complete darkness - a silly oversight hence 4 stars. overall though well worth the money ",positive
" you can pay hundreds more for the same product but why? this watch has everything th emore expensive brands do but it costs much less. it is not a cheapy either it still has the pulsar durability and usefulness. great buy ",positive
" first of alli recieved the item in a very timely fashion..approx 3 days..second the packaging was very nice..the chain was a good quality snake chain and the pendent was a very good quality..heavy and prettier in person ",positive
" my grand son calls my wife nana so i had to get it for her for mothers day. great product ",positive
" we don't call our nana grandmother so this necklace is perfect ",positive
" i purchased this watch for three reasons: 2 time zones backlighting constant display of day of week/month & day. did not disappoint. looks cool. i bought this watch on the basis of the other earlier reviews -- very accurate account of the features and performance. i wear it for everyday use ",positive
" this is probably one of the lightest/smallest watches with an interval timer feature which is why i got it. it's also pretty cheap. it has a decent number of other options as well. this particular seller had the cheapest price with the most recent model. very quality ",positive
" i love this watch. it's perfect for swim workouts and aquathlon races -- takes splits can do intervals etc. i use a different product with a heartrate monitor for my runs but can't use it for my swims (since heartrate monitors can't transmit under water and also the unit itself is not waterproof). this timex has an audible chime under water and it's easy to set the various functions. it stores your workout splits so you can recall them later when logging your workout. i also love the 3 alarms - my schedule is different every day so i use the alarms to remind me when to leave work for school when to leave to pick up my son etc. i had lost my first watch (same model) but never found another watch that had all the features i wanted for a reasonable price. this is my second one! ",positive
" this watch has a large display and easy-to-use functions. i get a lot of compliments on the unique band. it's small enough to look feminine yet still sporty. i can't think of anything i would like to change about it ",positive
" this is the 4th or 5th watch in this series that i've owned. this one allows for multiple interval timing. fantastic! i 'did' the chicago marathon this past fall. the group that i train with runs for 3 minutes and then walks for 2 minutes on all of our training runs. this watch alternates these intervals sounding an alarm after each! the buttons are intuitive making it easy to use even with quite a few features. the silver and black color combo has held up much better another black and metallic green timex watch from another line did (the metallic green on the watch face scraped off). the band has openings which is nice (your wrist doesn't get sweaty). good value ",positive
" i've used this model watch for the past three years of my cross-country career and have thoroughly enjoyed it. it's very light and not bulky at all - something every runner looks for in a watch. along with that the interval timer really comes in handy when doing timed work outs or when simply doing crunches. the fit is so comfortable and does not cut or chafe. also the battery life is outstanding (+ 1 year). though i have had a few issues. i broke off the band that keeps the excess watch strap in place - though that may be my own doing from the roughness of the sports i play. also i've had to return the watch for a replacement due to water damage. sure it was covered by the warranty - but it's still a hassle to deal with if the problem comes up - though i've only experienced this when steam gets into the watch or while swimming in high pressure circumstances - like when diving. that being said when i lost the watch - i immediately replaced it with the same model. if you're looking of a light sleek and versatile watch this will definitely do. ",positive
" this pin isn't as pretty in person as it is in the picture online. it is nice but not spectacular ",positive
" i ordered these earrings knowing they would be small. if my ear holes had been a bit more toward the edge of my earlobe they might have fit. these earrings are *really tiny* and do not fit me. i need the next higher up size. these are like 3/8 inch way small for me and also way difficult to even bend/manipulate to open the hoop ",positive
" the earrings were exactly what i wanted. the delivery date was as promised. ",positive
" these are very nice light weight earrings. the look silver and black even though they are not so keep that in mind when you purchase them as to what the will go with. i wear lots of black so it was a pleasant surprise for me. very antique look to them ",positive
