text,class
" **** tazo's lotus decaffeinated green tea is one of my favorite tazo teas. the lotus flower flavor is pleasant and delightful. this tea is not bitter or harsh in any way. it is one of the most natural-tasting of the tazo's i've tasted very subtle and much less artificial-tasting. the ingredients in lotus are: naturally decaffeinated green tea natural lotus flower flavor and other natural flavors. of course this tea is caffeine-free. tazo is an interesting company that makes only super premium teas. they are socially responsible based in portland and have the motto the reincarnation of tea. tazo is owned by starbucks. their web site is fun and quirky with a zen-type focus definitely worth checking out. it is unclear though from their web site how many of their ingredients are organic or kosher and they do use some natural flavors in their teas--this wording seems a little vague for a super premium tea. on the paper tea packet tazo writes delightfully subtle green tea with the inner radiance and essence of lotus flower. on their web site tazo describes the flavor profile of lotus as peach nutty flowery overripe melon. this surprisingly full-flavored yet delicately floral blend is clean and light-bodied with an aroma reminiscent of freesia. tazo also describes the aroma as tropical fruit green tea. hmmm...i don't taste all of these various flavors and i suspect that tazo really pushes the creative writing limit. i taste green tea and a nice flowery flavor which i'm assuming is the lotus but not the rest---the peach nuts melon freesia tropical fruit---they're missing from what i can discern here. i would rate this tea and tazo in general as good---better than premium teas like stash or celestial seasonings---but not as good as numi. i'm soooooo spoiled by numi teas which is why tazo lotus gets only four stars. *** ",positive
" i've seen that they are referred to as licorice with a cream filling. they kinda have that texture but not at all that flavor. much more like a fruit roll up with a sugary cream inside. i like them ",positive
" i agree w/ everything anon y. mouse said about this candy! soo good. so different. it tastes european in that it doesn't overload you with sugar. they are almost delicate and creamy while being slightly (slightly) fruit flavored! it is a nice change from american candy. i found these at a local coffee shop and will definitely be purchasing them again! i think i have overlooked haribo for some reason but this product is really good. haribo is based from germany but sold in the us too.. pico balla is a unique candy and they are small so you don't have to commit to eating a king sized piece of candy :) try these they are very interesting ",positive
" pico-balla is a very subtle candy--and you will find yourself eating a large amount of it if you don't pay too much attention. the different colors are each differently flavored and you can eat this chewy treat slowly or quickly. i like to bite off the outer layer first and then eat the inside but my wife eats the inside part first. just a very different candy from what we are used to--it doesn't taste overly sugary won't feel like you are greasing your mouth with fructose etc...give it a try. i wish i had bought two boxes. i wish amazon offered the balla-balla too. i can't wait to try that sometime but i would rather wait until i can get it at a good price. amazon's price is about 66% of the world market price and even less what online candy stores sell it for. take a chance on it. ",positive
" i got a back of pico balla in germany a couple of years ago and keep coming back to it! good stuff. haribo is the gold-standard for gummi candy and this particular type is really good ",positive
" the government won't let us get the real thing from scotland so this is the next best thing. doesn't taste like canned haggis from scotland but no-one at our burn's night party knows that ",positive
" i first picked this tea up in paris at the bon marche department store food halls (le grand epicerie de paris). on returning to the states and trying the tea i was most impressed. redolent of bergamot and flowers it has an intense aroma and flavor that is well-enhanced with the addition of honey and a little milk. it is now my favorite tea. enjoy ",positive
" the cocoa is of superior quality as is all dean & deluca products. ",positive
" besides being a very good deal for the price this item thankfully does not contain lavender which is not commonly used in french cuisine but is used rather to freshen clothes chests. however the classic mix of herbes de provence for cooking usually contains one additional herb: marjoram ",positive
" spelt has quickly become a favorite staple for me. these berries are great tasting and easy to work with- not to mention their nutritional value ",positive
" this tea gives you the flavor of the japanese way of tea ceremony. a beautiful fragrance and taste. be sure to prepare it in the traditional way. arigato to maeda-en. a great matcha. ron ",positive
" good product that's good for you packaged to last forever. only way it would be better is if it came with a quarter cup scoop ",positive
" i had been hearing about steel-cut oatmeal and the benefits of eating it for quite sometime now. this is my first time ever trying this and i must say that i am extremely impressed. now i haven't tried any other brands but i definitely would recommend this brand. i received my order rather quickly (within a week). the amount of oats i received for the price is amazing. the 70oz can is huge. the great thing about this product you don't have to use a lot it at one to produce a sizeable meal. i believe the suggested serving size is 1/4 of a cup uncooked. it may not look like a lot initially before cooking but after it cooks it swells considerably. oh yeah get this... i am a type 2 diabetics and usually foods like foods such as rice oatmeal and pasta cause my blood sugars to spike. thereafter i feel sluggish until my insulin kicks in to regulate my sugar levels (maybe i am telling too much of my personal business..lol). not with this. i don't know what it is (maybe it's in my mind) but my body seem to process this differently. try it ",positive
" the product arrived on time and as advertised. the oats were nearly as good as mccanns and quite a bit less expensive. you just have to be careful not to overcook them as they get a little mushy if overdone ",positive
" tastes like oatmeal only chunkier. i like mine breads and cereals crunchier so this was right up my alley. takes about 25 minutes to cook but overall i like it ",positive
" i got my order quickly despite the holiday rush. these oats are great i'd use a bigger word to describe how awesome these oats are but i cant remember one. the texture is chewy and it induces prolonged satiety because youre forced to eat slow and savor the full oat flavor. depending on your recipe and how much you eat you should be satisfied for a long time after eating a bowl for breakfast. i wonder how the freshness will hold up after theyre opened though because unlike mc canns - this can uses a plastic lid with an oxygen absorption packet. we'll see. the price has come down so these oats are an even better buy. buy up. how are these oats compared to mc canns ",positive
" this is the best oatmeal i've ever eaten. we cook it overnight in a small crockpot. a quick hot breakfast the next morning! you can add things to it for endless variations ",positive
" i thought this salt tasted pretty good until it occurred to me i go to the bathroom everytime i take a swim ",positive
" try them you'll like them. yes it's that simple. :) these taste slightly different than most gummis but in a good way ",positive
" these candies are not your typical kids sour candies...they have exotic flavors and not as tart as the others. ",positive
" i am so happy with this purchase. the order was shipped promptly and even included free samples of tea bags. the box is beautiful and the tea selection is excellent. highly recommend this product for anyone looking for a great gift ",positive
" i had a difficult time finding the sanding sugar. there are no stores in my area that carry it. i was very surprised to find it on amazon. the store i bought it from was quick to deliver and i was very pleased with the price of the product. i received a generous amount and was able to dust all my sugar cookies! thank you ",positive
" the product was as described. i just didn't realize that i was ordering from an exclusive chocolate store in new york city! the candies were $2.50 and the shipping was four times that much! (i had it mailed to a u.s. address not my address in brazilin case you're wondering. ",positive
" what can i say - the order was fulfilled to my satisfaction. nothing beyond that needs be said. thanks joan kersha ",positive
" this stuff is great! healthier and tastier than any other pasta that i've tried (except for my mother in laws homemade) ",positive
" i've been a fan of dave's sauces for quite awhile now and this product is no exception. the initial bite into one of these olives is relatively painless. and then the fun begins. a slow burning sensation begins to take over until your mouth is wondering what did i just do?. want some more fun? offer some to friends and then stand back to watch the excitement. while not as heat intensive as his insanity sauces ranking only half-way up his thermometer scale it's still got a little bit of punch to it with it's five different peppers. who would've though olives could be this much fun ",positive
" my favorite coffee by far. however it is a little too expensive for me to drink it regularly. (i drink a lot of coffee ",positive
" i love this coffee and drink it nearly everyday. it is my way of pampering myself. although it's rather expensive godiva chocolate coffee with milk is something i look forward to drinking in a polka-dotted mug. somehow the cold winters of new england become more cheerful ",positive
" my wife wanted me to order this coffee since she is the coffee drinker in the house. she just loves this coffee. the company is excellent to deal with. the price was right and they shipped my order extremely fast. i didn't expect to get it that quick. i highly recommend this company also keep up the great work. bruc ",positive
" when friends from far away sent a gift for my grandchild i found this to be a better more special thank-you. i don't know anyone that doesn't love godiva. when the larger package arrives they have absolutely no clue there's a cooler inside keeping their thank-you flower fresh (and delicious) from the rigorous road trip across country ",positive
" delicious can't tell the difference between regular pasta and this product except i am losing weight so it must not be affecting my blood sugar ",positive
" we visited the south of france during the summer. spent time with our friends who live there. they made us the most delicious dinner one evening. using these bricks...they rolled a ball of mozzarella in thyme and then rolled a thin slice of prosciutto around the mozzarella ball/thyme. then rolled it up in a brick and baked them for about 15 minutes. i was obsessed with finding these bricks. i went to gourmet store after gourmet store here to no avail. finally on amazon i found them! whew. i didn't want to have to travel all the way back to france to get them! ",positive
" very yummy potatoes (and chick peas)...very tasty and not too spicy hot. i recommend it highly as a side dish or over a dead animal or rice. so easy to make---boil water warm in packet under water for about 5 minutes carefully lift out of water grip rip pour ",positive
" the bombay potatoes are a great way to reduce my intake of meat; especially while dieting. if you crave a spicy delicious and different flavor - these are for you! love them ",positive
" could use more flavor but otherwise an acceptable piece of instant food. just cook some rice and pour this on top of the hot rice and your all set. its got all your protein and carb needs for a meal. ",positive
" definitely a quick and easy entree. authentic (according to my experience) indian cuisine. but too spicey hot for my taste ",positive
" not bad. very flavorful good nutrition low cal and vegan. i'd probably puchase it again ",positive
" what do you think of foodwise when you go camping? well besides the case of beer you have the dogs and the marshmallows! nothing like roasting these suckers over an open fire or just pop them in your mouth from the bad. soft and fluffy these suckers don't get hard and stale as quickly as other brands do. definately a great product ",positive
" hi there! my name is frank and zaggy has allowed me to write and post a product review on his about me area as a christmas present. i don't care what everybody else says about zaggy he's a decent guy! today i'm going to review one of my favorite treats: kraft jet-puffed marshmallows! boy do these take me back to those misspent days of my foolish youth. i remember those wonderful times when i'd grab a couple bags of these and play a round or two of fat rabbit with a few of my visiting cousins. now what is fat rabbit (chubby bunny in some locales) you say? it's a campfire game where you and at least one opponent take turns popping marshmallows into your mouth one at a time (no chewing or swallowing allowed) trying to say the words fat rabbit after each new marshmallow tossed into your gub. the guy who is still able to pronounce fat rabbit with the most marshmallows stuffed in his/her cheeks is the winner. i usually beat out my less-than-capable opponents back in the day but my victories came at a high price: my cheeks got stretched out so much my jowls are now floppier than the ones my grandpa had when he passed away in the convalescent home a few years back. i probably shouldn't have challenged him to that game of fat rabbit during that last visit... bye ",positive
" this is the best candy i have ever had. my aunt gave everybody at christmas this candy in a red box what a great gift. it doesn't help my atkins diet but i've got to have my chocolate ",positive
" out of all of the new flavors of hershey kisses hitting the shelves these days the cherry cordial flavor is by far the best! my daughter and i both agree. what a pleasant surprise to find them on amazon! we were able to buy them in the store from before christmas until valentine's day and then they just disappeared. how sad but glad to see they can be bought online ",positive
" the taste of these cherry flavored hershey kisses is very very good. my kids also commented on how tasty they were and ate them first out of their christmas stocking candy. i will definitely buy them again ",positive
" i bought these for my dad at christmas and he just loves the taste. you can't go wrong with a kiss. ",positive
" i'm really picky when it comes to chocolate covered cherries - i don't care too much for the dime store variety - so i wasn't sure what to expect when my mother handed me a hershey cherry cordial kiss to try. but from the first bite i was hooked! they taste exactly like the expensive brands i've come to love - and at a fraction of the price! if you like chocolate covered cherries you just can't go wrong with this product! these kisses are unbelievably good!! ",positive
" this product is amazing. not only did i get a very good tasting product but i also got a hand written note and a free sample of candy made fresh by das foods. i also purchased the lava salt with the same reaction. i would recomend this product to anyone who is looking for one of those different seasonings for their food ",positive
" this product was an excellent price for a quality product. shipping was much quicker than expected and came with a hand-written note on the envoice. the holiday shipping did not deter this company from providing first-class service. it would be a pleasure to order from them again ",positive
" the red sea salt has a earthy flavor; it is slower to dissolve on the tongue. it is a beautiful unexpected hue and surprised and delighted my dinner guests--none had ever tasted it before! i used a light sprinkling on my endive salad (along with pepper) and it looked exotic and tasted amazing! ",positive
" i purchased this item as a gift for a monkey lover. i thought this product was awsome creative and equally unique from any of the other monkey items i found over the internet. ",positive
" so here's the deal i'm from omaha you can't go two miles without an omaha steaks store. here we just call em steaks. i can go to any butcher shop in omaha and buy steaks that are just as good if not better than anything omaha steaks has to offer for considerably less. this has always been my stance. that is until i had these these are quite simply the best steaks. yes they're expensive but if you're like my family and go out for steaks on birthday's you can actually save quite a bit by buying these instead. you won't get a better steak in a restaurant and my uncle's the head chef in a steak house i could be stabbed just for saying that. cooked rare to medium rare you can literally cut them with your fork they are more tender and have twice the flavor of any filet i've ever had. i can't stress to you how good these are. it's still the only steak i buy from omaha steaks but when you come from the land of steaks that's saying a lot. sorry texas you may have more cows but nebraska beef is simply better ",positive
" in the midwest some folks think of this as biscotti but don't be confused. it is correctly named. it is a toast cookie so when you dunk it be quick about it! my husbands favorite and quite tasty i like the small almond bits and that i can chew it without dunking (not at hard as their biscotti-see my review) ",positive
" in my experiences with indian cuisine from patronizing local restaurants owned and operated by native indian folks this is quite comparable and the flavors are very similar. it's nice to be able to open a package of indian food to eat with some basmati rice quickly. recommended. some of the flavors are spicy. ",positive
" this is a delicious basic thai yellow curry with some vegetables. it comes with a little pouch of cooked rice to soak up the sauce and balance the meal but i still found that with this meal i really crave some chicken or some heartier addition like paneer cheese cubes nuts or eggplant. i don't have any thai places in my area so i add some chicken and pine nuts to round it out and it really helps that thai craving. the sauce is delicious and the veggies are crisp ",positive
" after growing up in africa one becomes rather fond of rooibos tea and i never thought the day would arrive when i would recommend anything but a pure rooibos tea. tazo has taken rooibos tea to a new level by blending african rooibos (red bush) with hibiscus lemon myrtle lemon verbena orange peel rosemary and lemon balm. rooibos has quite a distinctive fragrance that reminds me a bit of fragrant flowers waving in a warm afternoon breeze after an african veld fire. i remember mixing in a tablespoon of condensed milk as a child. now i mix in powdered milk and honey. honey seems to bring out the rich flavors in this particular tea blend. for some reason this blend is rather delicious with a toasted and buttered cinnamon/raisin bagel. i've recently rediscovered the health benefits of rooibos although i can truly say i've been drinking this tea for most of my existence on this planet. rooibos is naturally sweet very aromatic and is high in magnesium calcium iron and copper. mothers in africa will often add an infusion of this tea to a bottle of milk for babies to cure colic. an application of cold rooibos tea can also aid in clearing the skin or is recommended for allergies indigestion insomnia and nervous tension. this is one of the tazo teas that should not be steeped for too long because of all the delicate flavors. if you enjoy this tea you might also want to try tazo honeybush tea. the tazo company really has my attention with their packaging amusing tales of ancient tazo wheels and they know how to blend tea to absolute perfection. ~therebeccareview.com ",positive
" passion fruit concentrate has become my favorite secret ingredient...i use it to make a citrus sauce for halibut steaks (water sugar cracked black peppercorns honey lemon and orange juice and zest and passion fruit concentrate)--serve the fish on a bed of arugula pour the sauce over garnish with julienne strips of cucumber and slivered almonds serve alongside jasmine rice and your guests will feel they've landed in hawaii...i also add it to italian cream cake replacing a couple of tablespoons of liquid ingredients with concentrate and add it to the buttercream frosting as well in place of milk. i've used this approach to make everything from a three-layer cake decorated with orchids to bite-size mini-cupcakes dusted with orange sugar. my husband puts it in martinis with pineapple and i mix it with hypnotiq for a gorgeous aqua cocktail. everyone always wants to know what that exotic flavor is but i only reveal the secret to my best friends.. ",positive
" i was making a wedding cake and the bride wanted passion fruit mousse between the layers.i said no problem. then i tried to locate passion fruit puree in my area(sacramento).couldn't find it. thank goodness for the perfect puree of napa valley. the passion fruit puree came frozen thawed beautifulyand tasted fantastic.what a great product ",positive
" this is a superb product that used to be found on most grocery store shelves. sadly they disappeared from the shelves. after an extensive internet search for the product i was able to find them through amazon.com and gristede's supermarket. i ordered a case and they arrived in perfect shape and just as advertised. when these are gone i will certainly use this same procedure to order more ",positive
" my first and last beverage review. i am gob smacked by this coffee. what's that complex flavor? i don't know but i've never had better and i've tried a lot of brands gourmet and not so. smooth nutty winey woodsy whatever who cares i love it. maybe it's all that caffeine racing through my veins (i'm on my third cup) but i'm about ready to dance and break into song. a polka would be nice. plus the fact that it's dedicated to a cat is extremely sweet. and they practice social and environmental responsibility with their growers. way to go seattle. ",positive
" i have been faithfully buying omaha steaks products for years. in my grocer's freezer and my butcher there is nothing the compares to the taste and quality of these burgers. you get what you pay for -- this company delivers consistent quality again and again. i think other reviewers of omaha steaks product don't know how to use their grill. if you follow the step-by-step instructions: presto -- perfect taste every time ",positive
" this tea while a bit pricey is excellent. hint of jasmine and full aroma make this tea a good choice for a special occasio ",positive
" the vanilla beans arrived still moist and plump. they're so much better in appearance than the kinds you can buy at whole foods or wild oats which are very dry and shriveled by comparison not to mention overpriced. the fragrance is overpowering and the shipment comes with a nice recipe for creme brulee. don't throw away your used vanilla pods! save them to flavor your sugar ",positive
" first of all: wow. instant noodles for sale on amazon? second excellent decision on selling nongshim's shin ramen. nongshim is the market leader in korean instant noodles which are epitomized by shin ramen's trademark spicyness and deliciosity. not as filling as the non-cup version (which you have to cook over a stove) this small guy does pack a punch and will keep you satisfied - for three hours until you get hungry for more. shin ramen is second only to sutah ramen in my opinion ",positive
" man i've lived all over the world and while most think that ramen is a poor college student's meal is missing out. after a few months of life in korea i couldn't get enough of the stuff. i'm glad to see that it is finally being offered by amazon. i now can get a good book and some tasty spicy ramen. life is good ",positive
" much better than some of the other coffee gift baskets! i ordered a gift basket last year for my mom for christmas that ended up being basically 2 cups worth of coffee and a few mugs - not worth the cost! this basket contains a little more coffee as well as some cocoa and cookies. ideally i'd prefer to buy a basket that included a lot more actual coffee - but this one is way better than most i have ordered in the past! it also comes in a very nice basket - which is great to re-use for making your own gift baskets or for attractive storage ",positive
" the original is my favorite but my wife hates it. she likes the green tea chai latte which i don't care for. unfortunately reviews will be of little help since taste varies but the product is recommended ",positive
" i hate to use this word but this product truly is orgasmic. it comes out perfect cup after cup having a creamy yet zingy taste. the first time i tried it was at einstein bros. bagels (the use the concentrate themselves to create &quot;their&quot; chai tea latte). when i first tried this i exclaimed to myself &quot;wow!!!!&quot;. any person i have ever served this to was willing to vouch that their tastebuds were in sheer ecstasy. mr. oregon chai tea latte concentrate thank you ",positive
" this sauce is medium heat for everyday use. it has an excellent roasted pepper flavor and there is *no vinegar* to get in the way. consequently you get exactly what one should expect from a pepper sauce...versatility and flavor that does not try to smother the character of the food you season with it. an every-day sauce should not leave a patina on your tongue. this is not a boutique novelty it's a household staple. the 32 oz. size is the right size for a hot sauce household. you want good? try tapatio on cottage cheese. you'll never eat cottage cheese any other way again i promise. i use it on just about anything except cereal and ice cream but my personal favorite applications of tapatio are: eggs potatoes pizza anything creole (forget tabasco!) cottage cheese most rice mac cheese and of course...mex in my opinion this is the best sauce in your local grocery store ",positive
" i received the fresh roast plus 8 as a 30th birthday present from my parents which has allowed me to take my coffee snobbery to an entirely new level! this model has worked admirably in the 2+ months i've had it roasting one batch at least every two days. it's not automatic (there isn't a good roaster that is) and you need to carefuly monitor color aroma and cracks to achieve a consistent roast but the coffee it produces is balanced consistent and far and away better than anything you can buy in the store. the negatives are that it does feel a mite flimsy: the glass roasting chamber sits precariously on the fan unit and could easily be knocked off and broken. also it only roasts a few ounces at a time -- perfect if you just want to roast enough for your morning cup but don't expect to be able to roast half or entire pounds of coffee for gifts. the smoke is pervasive so it's helpful to roast the beans under your stovetop exhaust fan lest you set off the smoke alarm. overall this is an excellent product for the home roaster who's just getting into the world of coffee roasting. should the interest take hold a little more it would be wise to upgrade to a larger capacity table-top drum roaster or a used commercial machine ",positive
" i saw the price of this and went what?? then i looked at the same recipe that i had downloaded from food network. these became a bargain. a pound plus of chocolate and a pound of good butter cost a lot more than this package and this gives the promise of almost-instant gratification without having to wash 10 dishes. i mixed; i licked the spoon and bowl; i baked and went crazy just smelling them; i waited for them to cool; i picked off crumbs and bits that increased in size. i cut off a small portion and gobbled it; i cut off a larger portion and ate it with ice cream; i went to the local bakery and bought dessert for my guests; i hid the brownies (never you mind where--the car trunk is a great spot); i went out and bought two more boxes. try them. they really are the best brownies i have ever had and i have to admit to consuming a fair share of brownies in the last 40 years. you will buy a second box i promise. don't think of it as buying a brownie mix think heaven in a blue box ",positive
" if you like them small you won't be disappointed. tasty though. i would upgrade to the bigger ones ",positive
" i have always wanted to like greent tea but never been able to. my sister gave me a cup of this tea at her house and i was completely won over. it's taste is so smooth with the mild sweetness of jasmine. my husband and i have successfully quit coffee thanks to this tea ",positive
" i've used this to produce batch after batch of great sprouts with no issues. the only reason i'm not giving it 5 stars is that the instructions are confusing and contradictory ",positive
" the easy sprouter is a great vertical sprouter. the seeds or beans go into an inner cup with drainage holes. the inner cup sets in the outer cup which catches any dripping water and still allows air circulation around the inner cup on all sides. maintaining your growing sprouts (for most seed types) means holding the inner cup under running water for at least thirty seconds allowing excess water to drain off and setting the inner cup back in the outer cup. doing this two or three times a day makes sure that the growing sprouts remain fresh enough to avoid spoiling moist enough not to dry out but never remaining in standing water. most seeds need to be pre-soaked initially and this step can be managed directly in the easy sprouter. there are three lids: two lock into place - one with air holes one without. the third is domed but doesn't actually lock onto the cup. by comparison sprouting in canning jars requires the jar to be filled and emptied several times with each rinsing and draining sufficiently is not always easy. the sprout master which is another sprouting tray i love allows similar rinsing but the seeds must be soaked in a different container and then transfered to the sprout master. the sprout master allows the growing plants slightly more light because it has width rather than height but the difference is slight. i've mostly used my easy sprouter for leafy sprout salad mixes (alfalfa clover etc...) these varieties take about a week to grow. with the variety of lids the sprouter it is very flexible. i haven't tried to sprout while traveling but i'm confident that it would work well. it works for storing your grown sprouts in the fridge as advertised but i usually take them out of the sprouter and break up the clumps before serving and put any left-overs into a different container. i use my easy sprouter nearly constantly along with my sprout master mini trays. i currently have a second easy sprouter on order ",positive
" the matcha tea is exactly what i expected. extremely green great flavor. keep in mind i'm in no way a matcha expert but from my limited experience with this type of tea (starbucks etc.) it was great. got the product within days of ordering it far before the estimated date of delivery. highly recommend this seller ",positive
" bought to use in a cheesecake recipe that we've been enjoying for a year now using instant powder subsitutes...this is a reasonably-priced nice-sized sample to use. $5 shipping is a bit goofy for a soft 1-oz. packet of powder but luckily i had a gift certificate. i look forward to trying different recipes with this. cheesecake tastes good a lot earthier/more organic now that we have the real matcha. i think i'll try making iced lattes now. too bad it didn't come in the cute little round tin that they show it in...that was an appealing package but the resealable soft packet is nice too ",positive
" i use this powder to make the jamba juice equivalent of the matcha green tea blast. it does a great job in reproducing the taste. i'd recommend this supplier ",positive
" this product was exactly what i had hoped for as i was coming across recipes that called for matcha powder. it worked perfect and makes an excellent cup of tea (a little goes a long way i definately feel i got my moneys worth). try it in panna cotta ",positive
" it's just like you had in europe or latin america and it they send it pretty quickly. as you probably know if you're ordering it it's delicious for cooking/coffee uses and slightly nasty for everything else ",positive
" i am gluten intolerent or what ever you want to call it. i get asthma from wheat flour so i've spent the last 8 years searching for the perfect flour. i've been using this for years now i love this stuff. i use it for cookies cakes crepes pancakes waffles* madalines yorkshire pudding flouring meats for crispy frying thickening soups and sauces etc etc. the only thing that it hasn't worked for is bisquits. i think because this flour needs a binding agent such as eggs or xantham gum. with just the butter the dough after baking falls apart. flakey and yummy but a total mess! it also tastes kind of bitter raw but once it's baked or cooked it's exactly the same flavor and texture as wheat flour. you can't go wrong with this alternative. go forth confidently and experiment with all your favorite recipes using this wonderful flour! i love trying martha stewart's cookie recipes this flour works perfectly for all i've tried. *some recipes may require a little extra leavening agent (baking soda or baking powder) such as waffles madalines and pancakes. ",positive
" the chipotle sauce is one my favorite chipotle sauces because of its emphasis on the smokey flavor. it's also sweet which blends well with the smokiness. i am a fan of the chipotle chile so i'm glad of their growth in popularity ",positive
" bakel's pettinice rolled fondant imported from new zealand is one of the favorite choices for pastry chefs (both amateur & professional) worldwide. it's available in white ivory or chocolate and can be purchased in resealable 15 lb tubs or 5 lb packages. fondant can be flavored with small amounts of various flavoring compounds e.g. chocolate & pure extracts. concentrated food coloring provides you with nearly a limitless spectrum of coloring options. the 15 lb. tub should retail around $44.99 (plus shipping) and the 5 lb. package should retail around $16.99 (plus shipping). ",positive
" bought an assortment of the drake's snacks because of them being often mentioned on king of queens and was surprised at how tasty these apple pies were. just the right balance of fruit and cinnamon. great late night snack. buy em ",positive
" when i first tasted this herbal infusion it seemed i had tasted this flavor before when i lived in africa. it is much more delicate than a rooibos tea and has a golden rose color. when blended with a clover honey it almost has a hint of lemon. the honeybush is a plant that only grows in the high mountains of the western and eastern cape regions of south africa. i might have first tasted this tea when we visited cape town and went to table mountain. the plant is harvested during the flowering season. honeybush is naturally sweet caffeine free and has very little tannin. i still enjoy adding honey to this tea to enhance the natural honey flavor. this mineral rich infusion is rather soothing and can help to calm the nervous system. this is technically a wild mountain tea with a hint of aromatic flowers. i only wish i was drinking this tea while visiting table mountain. it gets rather chilly up there when you are overlooking the atlantic ocean. ~the rebecca revie ",positive
" now i'm all in favor of hershey's kisses. but you look at this guy here and you kind of have to wonder. i mean who buys 25 lbs of individually-packaged chocolate - count chocula on a bender? perennial halloween door-answerers preparing for the apocalypse? let's face it this is the ultimate milk-chocolate-and-tinfoil experience. i just hope you're ready for it ",positive
" this is the best gluten free item i have found so far. this mix makes the best tasting waffles and pancakes with a great texture - even non-celiac friends and family like to eat these. thank you pamela for making gluten free food taste good ",positive
" my husband a non-celiac eat this pancake mix (to make waffles) all the time. the recipe calls for egg whites to be beaten until stiff so it is a bit more work than many other mixes. but it is worth it! the result tastes like *real* waffles. kinnikinnick mix also makes good tasting waffles but the texture isn't as nice ",positive
" this foie gras is some of the very best we have had. my parents live in france and they know how we love foie gras so they order some each year for our anniversary. this selection is the best by far that we have had state-side. i have to say that we had lots of foie gras on our visits to france and this stuff can compete! it was mouth watering and a very generous portion size. plan to buy more ",positive
" great stuff but keep a sugar free soda or low carb beer handy because you will need 'em! ",positive
" i just got my first tin today -- and i say &quot;first&quot; because i know there will be many many more in my future! these cheese straws are just divine -- delicious savory great texture. you really feel like you're eating a batch of &quot;fully loaded&quot; premium cheese straws. having started on the atkins plan i've been looking high and low for something that actually tastes good that satisfies that craving for a &quot;munchie.&quot; this has been a super find! (my other super find also available on amazon is ross chocolates...super-low-carb and amazingly delicious.) and i'm still trying to pick my jaw up from off the floor at the idea of these things being absolutely no carb ",positive
" the cookies are great. we've been eating them for about 7 years. cannot find them in our local stores all the time. thank ",positive
" i haven't been able to find this product in my local grocery stores when i found it online through amazon i was delighted. i ordered 10 packages they are all gone i love them especially to dunk in my morning coffee. if you haven't ever tried them do so you will love them ",positive
" what a great cookie you have! perfect w/ coffee milk or alone. not too sweet light and airy. one of my favorite ",positive
" stella d'ora breakfast treats. patton oswallt loves 'em and so do i ",positive
" this is one of my faves of the vosges line. the flavors are interstingly good and make it worth the price tag for a personal indulgence or fun gift. ",positive
" i heard how good the haribo brand was and decided to give it a try. amazon was out of stock of the regular gummi bears and i didn't want to wait so these looked like the next best thing. now i am hooked and plan on buying more when my 5 lb bag runs out ",positive
" haribo makes the best gummys and these are slightly different from the standard flavors. nice and big for a satisfying mouth feel too ",positive
" i originally bought this small container of fleur de sel for a fish recipe i found that said it was de rigeur however i thought it was like any other salt simply grainier. of course i only added a little bit of salt after i had grilled my fish and did not think it would add much to the dish. can you imagine my surprise when i tasted the fish only to have a veritable bouquet of flavour explode in my mouth. i must say that i'm never going to use commercial salt on my food anymore. now i understand why the great chefs of the past and present consider this the queen of all salts.. ",positive
" i am new to the world of gourmet salts--and this jar of flakey white granules has been in great demand in my house since we received a few weeks ago! the granules are the size of the salt on a hot pretzel--but that is where the similiarities end. the salt dissolves instantly on the tongue; it has no bitter or cloying aftertaste. the jar suggests it be used on grilled fish and salads but i would reccomend it in lieu of table salt also. ",positive
" okay 10$ for a potholder? yeah seems like a lot but you will never be sorry for this purchase...better yet give them as a hostess gift and you will be the talk of the party! i have used my and searched for them like a remote control! trust me it's the best gift given or received ",positive
" these are not the shriveled scrawny beans you find in a jar in the grocery store. they are amazing. don't tell jr - but he isn't charging enough! ",positive
" these beans were really fresh and lower cost than other suppliers. the beans were shipped free and promptly ",positive
" i bought seven beans for seven dollars and was a bit unimpressed with the aromatic quality. they didn't have that strong complex aroma right out of the bag that bourbon beans are known for. that is not to say that the inside of the bean isn't aromatic. after all it's the guts that really count. even though these beans don't seem to be as aromatic as other beans this is still a killer deal!!! i recently purchased one bean from a popular brand spice islands for seven dollars. an unbelievably aromatic bean but seven times the cost of these beans!?!?!? i think i'll just buy these and use twice as many as the higher quality beans. i'm still making away like a bandit ",positive
" first order arrived damaged by the u.s. post office. order was promptly replaced at no charge. fast shipping to san francisco delicious plump fragrant beans. excellent product. excellent customer service. ",positive
" i bought these and the greatest thing besides the awesome price and the fabulous beans is that the vp or ceo or some such lovely gentleman actually emailed me and thanked me for my purchase and when i responded followed up again with a nice response! how nice is that in this day and age! i used these beans in my home made eggnog this year and it was out of this world. i first scraped the bean and then threw the pod in and left it there till the nog was gone. (not long) i also use one when i make my hot chocolate syrup (lots of bittersweet chips melted in milk and a little haff and half and the bean scraped and the pod - once again left in - i mske hot chocolate out of it by adding more milk to taste and a little bitty bit of brandy...decadent...oh my yes!) this is a great buy great beans great company! buy with assurance! ",positive
" i was very pleased with my order of vanilla beans. the beans were soft and smelled wonderful. i will order this product again ",positive
